Date,SPY,EFA,EEM,DBC,GLD,EDV,LTPZ,LQD,EMLC
2001-01-18,0.009951848747355996,0.012765614400676473,0.01273913484195277,0.01960354045477697,0.005313092979126965,0.01485330361914139,0.00524688309034619,0.004215038374764779,0.0034340419427216773
2001-01-19,-0.005681128408878133,-0.002521131035955415,0.014675372433985867,0.027351635175010047,0.0,-0.022693685827511967,0.0024915226003767396,-0.004197346398622348,0.002565567794439394
2001-01-22,0.006646282958097549,0.0008429760728747571,-0.0041325039057369395,-0.003772371895850335,0.004718761796904447,-0.010428387635368686,0.0019744774230977006,-0.002106733418598017,-0.000852891642251552
2001-01-23,0.007876010178866188,0.0008416332557774631,0.007261292156406363,-0.01399720380833458,-0.00018786398647363534,-0.010727227478610657,-0.0030025467776494323,-0.0010562904929218853,0.001707457943302293
2001-01-24,0.0029878465705295287,-0.007569831196850396,-0.0051486192139609255,-0.008465625223826212,-0.006952273581360524,-0.004695492108802379,-0.003005917041666868,0.0010574074223292929,0.0
2001-01-25,-0.0025208436538873835,0.0016951572703141071,0.002070069058137003,0.006942302287015423,0.002459791863765215,0.013614064842117024,-0.0002594900391810329,0.004223149656493508,0.0
2001-01-26,-0.0011485486010904822,-0.0016922885750327854,0.0,0.005966933243545025,-0.005096262740656776,-0.00590607300062973,-0.003009560766170937,0.0010512385116079326,0.00511484257864514
2001-01-29,0.005335758815294911,0.0008481360955014949,-0.002065792724537441,-0.029583438112694038,-0.0026560424966799445,-0.009215037862667974,-0.003516168051763583,0.0,0.004241528665296368
2001-01-30,0.008785046976278243,0.004233028796197136,0.006210759389169596,-0.0008625599205610568,0.00798934753661773,0.024762792953013424,-0.0002520982556963127,0.0042015826692460845,0.0
2001-01-31,-0.0056604605068838465,0.008431956272805685,0.016460894810305104,-0.01616535847628453,-0.0016984336667295041,0.0099269476638002,0.016285970783699182,0.012312024927215948,0.010814600775678418
2001-02-01,0.006641332434631941,0.0025080115726818786,-0.0020240652567349304,0.03656649048558558,0.01190926275992421,0.022285869781685452,0.013455351679971818,0.004158286809806455,0.0050550219491138915
2001-02-02,-0.022693271625482958,-0.01167610591753332,-0.010142204564334678,0.032905200686958125,-0.0035494115449280494,-0.01194178170988247,-0.005700552201051823,-0.0041410670652504145,-0.004191135971902793
2001-02-05,0.007344577875595393,-0.0025316100346728376,-0.016393978726724323,-0.03298600783277261,-0.004686914135733078,0.00655088373531254,0.010182481247076363,-0.0010395288952989024,-0.008418405748652713
2001-02-06,-0.0029454622312681256,-0.0016922885750327854,0.006250971837796104,0.000643578899731434,-0.010359766434356765,-0.00712203918793608,-0.005695341793102147,-0.003121831920384288,0.0
2001-02-07,-0.005170209037667073,-0.010169350878043826,-0.01656423389681938,0.02451913752522028,0.0017129805862199365,-0.0010653239958250404,0.00520536558170805,0.0,-0.0050918143841978125
2001-02-08,-0.011656571622155831,-0.010273909505890577,0.007368678758847835,0.0019185266252190747,-0.0007600228006839904,0.008700832151445015,-0.0002496319872884715,-0.0010441273403777318,0.004265363990325621
2001-02-09,-0.009615521253392934,-0.0051907263098629475,-0.0010445834806982468,-0.009945651698214264,-0.011599163339037877,0.016090984202501657,0.005193044229827182,0.005225060669156845,0.0025481762207817393
2001-02-12,0.011453523143016842,0.009565522933230985,0.003138329308820742,-0.017368300006312287,0.004617160446325652,-0.010448152072776828,0.001968335273072319,-0.0020785441047659337,0.0
2001-02-13,-0.00817411683874758,-0.005167805768788725,0.0010420335377196999,0.003373436773470573,-0.0013404825737266535,-0.003493988381522928,-0.0002491385929850655,-0.0020839029606435355,0.0016946456189994574
2001-02-14,-0.0015123568050635638,-0.007792179474380823,0.00208393511258409,-0.017299752358099996,-0.0019175455417066445,-0.0034933247450038563,-0.002961945572606066,-0.003131522303273515,0.0008469094409302436
2001-02-15,0.009692703835093575,-0.0008723967088528628,0.004158370949978174,-0.01354113178732963,-0.0065321805955811385,-0.015536207412705894,-0.008400902224072557,-0.0020938659791236436,0.0008454417653167567
2001-02-16,-0.022048894952813147,-0.007860806117542252,-0.008282485091582026,0.004431457338920364,-0.00425449622896934,0.009927574144844797,0.007924194507465841,0.004196605329228165,-0.0025341827919769244
2001-02-20,-0.015413670141637748,-0.011443642383673125,-0.008350915135346915,-0.009305342826341323,-0.004661099242571298,0.0018184267917942254,-0.00098885206243369,0.0,-0.01185472762423656
2001-02-21,-0.021575170746306105,-0.010685683520409661,-0.03157880846713479,-0.008294419297207867,0.004878048780487809,-0.008326662106586835,0.002467204388354068,-0.0010446162502630862,-0.014566852701695221
2001-02-22,0.0015124946503020098,-0.006300599762287473,-0.01847818660561229,0.0018212925691294402,0.005242718446601957,-0.0059102618899058434,-0.000247164546734179,-0.0010460532210375684,0.0060873653644306636
2001-02-23,-0.006756441618906539,-0.0027174389527445664,-0.0011071487645617495,0.004261075582463025,0.006181186015066453,0.01115603207373983,0.005183028359788472,0.003141359540737909,0.0017274544811300974
2001-02-26,0.021287155014206416,0.0036334945877394276,0.013304354897133885,-0.009879076168756828,0.010558648492992928,0.010230182438125679,0.004694786024814804,0.0020882546807554636,0.0025898343662444923
2001-02-27,-0.00924629239583441,0.005429447122335285,-0.0021886192963851414,0.0011986209093945988,0.01937689969604861,0.027278578335294013,0.00787548966936909,0.005207869963768985,-0.0017207855581592435
2001-02-28,-0.01969319635696165,-0.005400127416075762,-0.010965052095183947,-0.008847432711464598,-0.005963473723443968,0.0001465634393953419,0.002457495416770635,0.00937523790795991,0.006162790048807487
2001-03-01,0.005243982339252051,-0.0009053614132006338,0.0077607997654125516,0.0038203657878155273,-0.001312335958005173,0.01362575555862211,0.005149954199276312,0.0030963349199593093,0.007766028675822101
2001-03-02,-0.007945042174161032,-0.0036230249517500424,-0.002200169558299492,0.006589196710346412,-0.012201989862962281,-0.02271408120951146,-0.00023876646615424082,-0.004115759161412158,0.004279761586817088
2001-03-05,0.00914123738120809,0.002727576388455777,0.00330718838799382,0.017012090842974725,-0.0022805017103764147,0.0028797592415510387,-0.0007163898566063193,-0.0010327266251329847,0.0051158479755482045
2001-03-06,0.010742133638436346,0.013599166027550291,0.006593355488998309,-0.0036026000882717346,-0.0024761904761904097,-0.003496422291892176,-0.00023777756295345018,-0.0010350652063119137,-0.0008494418335457388
2001-03-07,0.007138573065203824,-0.0008944137093339632,0.0,0.010075196697044042,-0.004582776398701749,0.016094052517937163,0.007830951410909726,0.004140140165271422,0.003395627336720608
2001-03-08,0.0011027931924012524,0.0008952144013674168,0.008734107209377617,-0.011778755473347613,0.011509687320161222,0.003804294009689402,0.0024498450026000226,0.0010319500764903733,-0.0016915881980800185
2001-03-09,-0.029578071405633732,-0.008944557361034944,-0.011905017344003843,-0.011922427027478477,0.02332637967001716,-0.004711263349272965,0.0024481614602373685,-0.002059325449195404,0.0008475476925822178
2001-03-12,-0.042801519555377476,-0.032491193954861664,-0.03395434562046262,0.0017099704622163259,0.010007412898443313,0.0040969961570771485,-0.0007000618801731651,0.0,-0.007619868861416523
2001-03-13,0.016429210274034434,-0.014924873339581812,-0.006802266454460026,-0.010715485132183677,-0.01174311926605498,-0.005921443584580133,-0.008261591193363215,-0.0010321680102663988,-0.0017064494065927027
2001-03-14,-0.019746910266104423,-0.026515540502660362,-0.020548693879601565,-0.02490098691602627,-0.020237653174897785,0.016096611186595666,0.00514026151964928,0.004132768641811779,-0.003419271328190976
2001-03-15,0.000255111655130813,0.017510122086643598,-0.0058268072925863335,-0.0024246801508577276,-0.006822057987492913,-0.001071994406040111,0.005134225588957366,0.002056699458880429,-0.006861249059719743
2001-03-16,-0.020057351182976912,-0.0239011876296773,-0.011723270896495608,0.0019262260529087083,-0.005151688609044136,0.0038038927955135193,0.005123775994021564,0.002053571706472468,-0.003453073851765298
2001-03-19,0.02034574220771912,-0.001958775515876643,-0.008303962334812232,-0.008621650257821245,-0.0005753739930953738,-0.005635745939947201,-0.003341205151430333,-0.0030731213492150022,-0.00520061642436731
2001-03-20,-0.02684248931512556,0.0049069184977887925,-0.004785112859324814,0.0024065658654481847,0.0038380349261177837,0.007476521180686646,-0.002895801008254824,0.0020554279246165486,-0.0008708432522768206
2001-03-21,-0.01698830298902332,-0.002929921762912291,0.002404647853144093,0.005475155214921701,0.0017205123303383196,-0.0022877525504207963,0.007799318324632789,0.0,0.002615795802441756
2001-03-22,-0.01015425884357779,-0.0391767988645324,-0.02997634487235934,-0.003409005351537875,-0.0032442748091603413,0.00870404343828346,0.007787388227542391,0.003075767271621066,-0.019130044805697688
2001-03-23,0.030237602014355103,0.028542439208310677,0.009889517291901573,0.018295124231445303,0.006509668772736177,-0.011957905468426344,-0.03212315181620037,-0.0061336772003878215,-0.0035465842687238958
2001-03-26,0.012753019311121161,0.032705271177190465,0.020807402250108797,0.005452731394551602,-0.0024728932851437735,-0.015265206847850599,-0.006016748388960623,0.0,0.013344924874946651
2001-03-27,0.020441448050431132,0.018234600495561804,-0.0011986401766193033,0.01578991515670025,-0.0007627765064835978,-0.023893830302315067,-0.019070136337234967,-0.006173975919782748,0.005267894558452779
2001-03-28,-0.027639249513791153,-0.023563192023678403,-0.020408594543975478,-0.0294151398073782,-0.007061068702290174,-0.0022804542196220856,0.002495772535351045,0.001036137676369675,-0.000873344852444502
2001-03-29,0.003825166293411675,-0.008686684067186312,-0.014706090647699899,-0.0076778235509809,0.0,-0.0034926611758404613,-0.00021448394550828464,0.0010337942519820231,-0.00874119267630813
2001-03-30,0.010477562054763467,-0.0009739397013837081,0.0037316457291920457,-0.011409898054172252,-0.009417643667115061,0.006250270138853153,0.013333575386215806,0.007790945185670806,0.007468986938136579
2001-04-02,-0.021338310635120816,-0.009747151627324868,-0.014870318095049906,-0.008734158310776174,-0.006790842064415936,-0.008030578593414717,-0.0006390526765538771,-0.0010290263195402716,-0.0017650097815233856
2001-04-03,-0.033361992832354304,-0.009841983850337521,-0.023899000264371417,0.014578565085445305,0.004493065051768053,0.003805721262247763,-0.0002090171217830908,0.0,-0.0008837889869526272
2001-04-04,0.004166665759536725,0.012922062964126013,-0.002577375101108337,0.024376928754577865,0.009140412290937316,-0.0022796864843976916,-0.002902347314600731,0.0010300863054599763,0.0026542653466721244
2001-04-05,0.03788922832563979,0.03827320808113943,0.03488367017529992,0.009694198818988253,-0.005203314704181783,-0.008326662106586835,-0.0029039175771563503,-0.0020606562806007034,0.006177920355354027
2001-04-06,-0.015210964210565003,-0.017958215568754876,-0.0024968219491239285,-0.00635851476481708,0.0027121270825261057,0.019801972169043225,0.005201706772086206,0.0010337601854792933,0.004386253926440098
2001-04-09,0.011120793191470524,0.0,0.005006365891550901,0.00950387929547758,0.0007727975270479526,-0.009237719832473679,-0.0032835950622091253,-0.0020641241336391003,0.004367535377811649
2001-04-10,0.01824356600274113,0.013474330269827473,0.017434994657853586,0.026440307030439314,-0.009073359073359155,-0.03332101572681423,-0.010992704838329134,-0.005170857513455807,0.0026079954107105507
2001-04-11,0.0006857638736872396,-0.0009498920350071716,0.014687322010024095,-0.005389137736029337,0.004091174751607252,0.005027612141520921,-0.0029037877108431622,-0.002079737322011721,-0.004335822199635131
2001-04-12,0.0181613698878329,0.010456156586427401,0.008443662266378826,0.004304259146091338,0.006014745828482715,-0.003486692082287357,0.002508702169559853,-0.0020827986948711574,-0.0008720076929173981
2001-04-16,-0.01051726297788147,-0.010347956730503594,-0.008372963787984466,0.01467675983506922,0.0,-0.02102460366460257,-0.003504590046539007,-0.006262968124913448,-0.00784630987943935
2001-04-17,0.014115698392067388,-0.0038027341167895523,0.0,-0.009955529699882004,0.005014464802314489,0.013611926537487218,0.0025052179452253807,0.004202140195596726,0.0017571451432862872
2001-04-18,0.03974468350082416,0.03816855565445909,0.04945728353275647,-0.006509063688333816,-0.006524659374400277,0.0013705782247810383,0.0133435203039652,0.005229587293211546,0.007018554495518359
2001-04-19,0.01330739560545835,0.0009188166974507528,-0.003448758981228317,-0.00713190147197118,0.016418775352520676,-0.028583292239262592,-0.008285130157952821,-0.00624282327528658,-0.010452551196835747
2001-04-20,-0.009152964205442093,-0.0036731873717325003,-0.025374594908161074,-0.008740913773347847,0.002850627137970463,-0.0034794039178523972,-0.00019208317883178847,0.0,-0.021127682633643396
2001-04-23,-0.018152657251396587,-0.008294556576533885,-0.00591697299121785,-0.0014515256757799966,-0.004737540269092233,0.0176271276470632,0.010255267961733329,0.0041872310949084834,-0.01978411807749758
2001-04-24,-0.005399301044874072,0.0,0.003571399843101064,-0.012072016219635384,0.0030464584920029125,-0.0058996545278977575,0.007896806688735953,0.0,0.011926238343584972
2001-04-25,0.013077691267016744,0.0037175649726726157,0.007117275209428842,0.004918789190906159,0.0003796507213364997,-0.008309809525997913,0.0024960508019903796,-0.0031271585706665883,0.0009064512608782938
2001-04-26,0.004465851915765207,0.010184894826362756,0.014134374047054976,0.01856067412775997,0.0,0.01978465480403968,0.007863522880872805,0.005229587293211546,0.013587851804954365
2001-04-27,0.0166504156703442,0.007332734589237333,0.009291413189860043,-0.004341935512031214,0.004174573055028441,-0.026214129139272346,-0.005542843683280635,-0.007284198086715432,0.009830286096555563
2001-04-30,0.006996612659268875,0.007279528009816794,0.014959435965689272,0.0008832691657922886,-0.005479969765684212,0.006567092930048979,-0.0005733139633591306,0.007695289359429758,0.005352997048960528
2001-05-01,0.0030786182326492106,0.005420147141078191,0.004535247507766016,0.007729828204751099,0.003230096902907098,0.009922466678995212,0.002485117491020928,0.0020916713396366138,-0.000888222682146389
2001-05-02,-0.0018101951849885944,0.0,0.0,-0.021185917835534362,-0.00018939393939398919,0.009923299183001166,0.002484434490053903,0.0,-0.0026641738054881126
2001-05-03,-0.012694914056173734,-0.013476812214955225,-0.0011282915905248547,0.014663692919913762,0.009282060996400832,0.01855127399341372,0.0051608977059898874,0.004175371876853795,0.008904596401922982
2001-05-04,0.01701130782574478,0.010017584198493079,0.005649638622238884,-0.0007907203016257469,0.0007507507507509281,-0.003485808235490717,0.007824467413058558,0.0010393973886888563,0.0035302485401349504
2001-05-07,-0.008638647681345368,0.0027055257751980033,-0.0011232202817380577,-0.013936982179003299,0.0,-0.004387293399054637,0.002107359995762095,0.0,0.005277344400077988
2001-05-08,-0.00047498996952544115,-0.010791719525827581,-0.006749100108317974,-0.005332744459561334,-0.005251312828207233,-0.008315198799499934,-0.00018559381043430523,-0.001038318163501084,-0.0026248743621829496
2001-05-09,-0.004199897242939454,-0.00727248341182829,-0.004530107564882924,0.00837916065044797,0.009992458521870473,0.012381561060949231,0.010461661324418916,0.0031182763823514037,0.0
2001-05-10,0.00294384469445208,0.009157436499510618,0.003412232960353867,0.007363895075977123,0.0022400597349261364,-0.021479427348716995,-0.0028367681545177327,-0.00518150331431344,0.0035094421014929544
2001-05-11,-0.006903574422704506,-0.008166939045776367,-0.007936783939788583,-0.005457407027311789,0.0022350530825108184,-0.03444729275234215,-0.008148418629811242,-0.010415800771965245,-0.01136447145111319
2001-05-14,0.0019977384057288106,-0.01738333174850759,-0.010285232955827062,0.0018746317853750583,-0.0026017468871956106,0.007793256965513251,0.0020983052100136765,0.0031568960628343135,-0.0035355055291609316
2001-05-15,0.004625807681276628,0.01117276349174201,-0.0046193466388722015,0.010354034056183847,-0.006521334078628649,-0.009505307606991753,-0.0028432824930253306,-0.0010487887836982956,0.001773914815340838
2001-05-16,0.023574436733964976,0.006446073848236367,0.015081129919261915,-0.009477951829291453,0.01612903225806428,0.006249082992733301,0.007803720863806695,0.0010498898964457215,0.011514586394817838
2001-05-17,0.0015515785238049418,0.007318885798144326,0.0251436223935102,0.002791433160528989,0.011443337024732436,0.013605908708168801,-0.00017759574374351833,0.0010497239118996138,0.007880106420253608
2001-05-18,0.0045674140884846,0.0,0.010033859841545922,0.02058447769591254,-0.0036496350364964014,0.008696150268614922,0.0024765127059563382,0.0020969066041773843,0.006950516220025849
2001-05-21,0.014722306146685238,0.008174957403248362,0.012141439572180834,-0.0038890582110040484,0.06684981684981683,0.0029056968365286373,-0.003190514289115879,0.0,0.0025897095900564437
2001-05-22,-0.0012916565159375448,-0.0009012830881416356,0.003270443007741042,-0.0061691150285103635,-0.02437768240343352,-0.007103242434396861,-0.002837219842072983,-0.0010454966905881768,0.003441821751750007
2001-05-23,-0.016960214404762475,-0.006311791911520981,-0.0032597820762431118,-0.004210934972891378,-0.0035192679922576575,-0.0010554141790301008,-0.01346475082126023,0.0,-0.00257213998175565
2001-05-24,0.0029400397565000347,-0.002722455138457147,-0.00654408548836416,-0.018543268210376884,0.010241921243157481,-0.020270898894992007,0.00515866169268638,-0.0031422328652447318,-0.0008600885335708908
2001-05-25,-0.011802717935407325,-0.006369223605084184,-0.0032927667848640096,-0.007581671645098598,-0.03425974479986016,0.0013753463143786337,0.0024801009700957007,0.0,-0.0034435291104660815
2001-05-29,-0.007963489128847256,-0.008241899381102424,-0.002202103562120361,-0.0003015290999678344,-0.0018099547511312153,-0.0005710602141208998,0.00459286903812761,0.0,-0.0008638034549997009
2001-05-30,-0.01400611079465297,-0.009233538393884633,-0.01545374934546706,0.0007391222201442726,-0.017225747960108784,0.0013753463143786337,-0.00018459472569646391,0.0,-0.0077773084868998366
2001-05-31,0.005187746277451222,-0.004660321070224738,0.004485302538395519,-0.0033833801783256234,-0.01291512915129156,0.02101640350970979,0.005131518540630571,0.012150196974560545,0.010011887719270973
2001-06-01,0.006192613590719764,-0.002808686488344758,-0.005580972876342849,-0.003488709052249739,-0.00785046728971972,0.016073894519224474,0.002471985610662261,0.002087941931453452,0.0008686783544882282
2001-06-04,0.004813457655387987,0.0028165974274823036,0.006734454581621252,0.0024572473901991465,0.0041446872645065636,0.005341560414209967,0.002102006984433632,0.002082500759542194,0.013901001270419933
2001-06-05,0.011465288997510426,0.005618516829461795,-0.008918314742897282,-0.0006394555879710717,-0.0030018761726079424,0.006249607400644397,-0.00018309573798808067,0.003119101499156507,0.008569837892739463
2001-06-06,-0.008307391491386817,-0.005587125470974841,0.0033734499726429945,-0.011279116966343428,-0.0007527286413248069,0.0038074175653093345,-0.008122557413251477,0.0010359390122312018,0.0016994875519982244
2001-06-07,0.0036011155386281857,0.002809038443043921,0.004485302538395519,-0.00027733475949132114,0.00225988700564983,-0.015515838690013495,-0.00018009646348981747,-0.0031047676256328316,0.004240936780032012
2001-06-08,-0.009282921759971807,-0.0018668908655452565,0.0066960759643388545,0.015239969178416635,0.0033821871476886756,-0.002269906361712759,-0.002836219987656898,-0.002077769174657851,0.0059116356203832154
2001-06-11,-0.007086941539071745,-0.014967192923682315,-0.013303664934367299,0.016123935554856805,0.00561797752808979,0.011465801171328227,0.004771272998537027,0.003120921784595554,0.0033584019112036234
2001-06-12,-0.0017445482747296959,-0.013295186535449921,-0.003370759691096459,0.008454372645203545,0.005214152700186103,0.009924132220363369,0.007777136215335896,0.003112883057786231,-0.00334716079997599
2001-06-13,-0.008579043326412128,0.006737210357160794,0.002255140947562184,-0.007569305685215522,0.00759540570581696,-0.0010597983620912466,-0.0001770954552102689,-0.0010340467428443523,-0.004198208907385648
2001-06-14,-0.022436327331048944,-0.002868746235174857,-0.0044997334302472325,-0.00013241001925556883,0.001654715940430096,0.0025882573464806047,0.0024693101331467395,0.002070400970711983,-0.005058633548848612
2001-06-15,0.0016112063846245306,-0.0057521972800766985,-0.0033903055624900924,-0.01178584759502821,-0.0007342143906020615,-0.0071100165848948516,0.002465183708257247,-0.0010331448443110514,-0.0008473227571195174
2001-06-18,-0.004841774495208395,-0.010607401629274427,-0.021541417649906802,-0.017549889638691307,-0.0007347538574576928,-0.003172711378085502,-0.0031651963211457895,-0.0020678435952240504,-0.012723018960347221
2001-06-19,0.004370458082862294,-0.0009745228227017178,-0.0034761144618496997,0.0009303252684738084,0.0051470588235293935,0.003807551550352617,0.0024671853446464353,0.0,-0.0008583360873904988
2001-06-20,0.005255514295516406,-0.006829780984208722,-0.0023265615797585237,-0.03171567985817758,-0.006949524506217886,0.005027792413606846,-0.00017459328911313405,0.0010359390122312018,0.005158459081920697
2001-06-21,0.01135297719343309,0.005894012274315186,0.009324528877471261,4.380594083575051e-05,0.00073664825046027,0.0074732619147113155,-0.00017359208489905174,0.0010351171023124106,0.00598780787760167
2001-06-22,-0.007834106198866042,0.004882866450372392,0.004619243975317655,0.0020617123026180906,0.005888847994111268,0.016082047933706933,-0.00017459328911313405,0.004136436861842174,0.0008505187871787889
2001-06-25,-0.009197896347342471,0.0019438203499040352,0.0022980826114098463,-0.00025505038748907527,-0.0014635931211124387,-0.0031838974944981002,0.0021645296631067155,0.0,0.0033978257426023895
2001-06-26,-0.0013966122971973416,-0.00872944684852972,-0.002292813536490579,-0.0035062789171393938,0.004030780505679843,-0.014327502642409895,-0.0028489525058645834,-0.004119397235269662,-0.0025406508827247043
2001-06-27,-0.0005761060886940728,-0.002935746883596324,0.0,-0.031101873438154293,0.0029197080291971655,0.005027672191876054,0.002507253754748162,-0.0020678435952240504,-0.0033943185957358013
2001-06-28,0.005515716373872381,0.0019626198475810597,0.0011496544547475729,-0.00373323782443602,-0.019286754002911244,-0.01671569730287803,-0.010881640949900875,-0.004145508906813533,-0.004259103679602472
2001-06-29,0.0036832305935625698,0.0058773389774147144,0.00574024229750969,0.01091925226489332,0.004081632653061273,-0.015513294995594396,-0.008241537652987805,0.0023021984331270673,0.00275935507531333
2001-07-02,0.012480370835922239,0.007789413081463303,0.004565699807216772,-0.007064083978472024,-0.008314855875831473,0.012695353815870725,-0.000544841277185281,0.0031308126774873823,0.0
2001-07-03,-0.0002421017443199336,-0.0077292070946111124,-0.00909111023304554,0.0038744443417073615,0.0005589714924538747,-0.008311830112147311,-0.00018259597922124177,-0.002081333307101696,-0.0025794949091511032
2001-07-05,-0.019500572234227742,-0.022395946566176272,-0.021788355814726268,0.010790430056552669,-0.008193668528864051,-0.008152902455658029,0.005024139955512663,-0.002085173067025492,-0.015517416202839085
2001-07-06,-0.021613796811560282,-0.01593590893038943,-0.02344612488034603,0.024009354976038955,-0.0045061960195268425,0.0038082663008582873,0.0025080197576297023,0.0031353415457953115,-0.0035043171725964717
2001-07-09,0.00545981078024016,0.0010122898628248667,-0.002401544775719522,-0.011103663467112335,0.003772161448510003,0.012695459169840273,-0.0005418411393175322,0.0010409571665404016,0.0035166405966291503
2001-07-10,-0.012030446552709795,0.002021677183467352,-0.008423555013247763,-0.0008722102425904321,0.005073280721533235,0.007472817693995548,-0.0028687122583742745,0.0031212080086191474,-0.01138435646488234
2001-07-11,0.0010146521690495014,-0.008072289510793307,-0.02063086801240077,-0.0027149801499128934,0.0003739016638624193,-0.002271822791316769,-0.013626559506155092,-0.0010361405112241373,-0.020372320679300726
2001-07-12,0.02373786440196901,0.00712111633591217,0.0074351039628879345,0.004418986641561595,-0.004672023920762491,0.009924236387564012,0.010628820148114388,0.002076842939179091,-0.039782938768314624
2001-07-13,0.008663404760289817,0.0010096753035337969,-0.003690334300807674,-0.01432368305076015,0.00018775816748028973,0.0025881089250094913,0.005204842089459815,-0.0010374730586585335,0.008475256852511937
2001-07-16,-0.012516047817472287,0.003027867169076437,0.055555439696453046,-0.011447159458061296,0.007133470996808722,0.01269293197578314,0.002144055333195868,0.0031129091489761063,-0.000934072312622436
2001-07-17,0.009361555550702505,-0.016096693798747896,-0.058479555271377825,0.002976916964644749,-0.002423112767940272,0.00015295810882332006,-0.0001810964141988626,0.0,0.022430142491687732
2001-07-18,-0.006812535632036765,0.0020447042687909978,-0.001242263052514625,-0.01778604149804386,0.0035500747384153986,0.01979711820067398,0.015926329943126337,0.0062047582654514155,-0.004570389111546169
2001-07-19,0.00876016546759173,0.010204290045895625,0.007462849136837146,-0.009136247984790513,0.0065164773785142405,-0.002278343181332687,-0.002843741507675341,-0.0010271319265536816,-0.0036730763714850623
2001-07-20,-0.005980840578583391,-0.003030164963308213,-0.0037035642662575086,0.014600938123609852,-0.002219755826859182,-0.0022779594350345045,0.0024935156754677585,0.0010281880112865682,0.014746920218572379
2001-07-23,-0.019696763964810904,-0.007092540930827673,0.0061954792919773904,0.0032891244888135773,-0.0037078235076010158,0.002889319727715778,-0.003194478598458311,0.0010274612674519013,0.010899013461303397
2001-07-24,-0.009667494948361388,-0.0030613733144635447,-0.006157331671115096,0.002644987746370786,0.00018608113137341675,0.003805988995778664,-0.0001770954552102689,0.0010270646800705219,-0.002695814925744222
2001-07-25,0.011035389250013905,-0.0030706779162327225,-0.006196250476895204,0.019453922412291602,-0.0013023255813954249,-0.01433471482319304,-0.005521223789305165,-0.004103221938803192,-0.0027029920660203155
2001-07-26,0.010495098494420763,0.004107266110823904,0.009975392148146467,-0.003234902577093579,-0.003353204172876212,-0.002276232876881057,-0.0001770954552102689,0.0010310632450911683,-0.00903332798397305
2001-07-27,0.003822452688037936,0.008179489675252283,0.003704003311277626,0.003531593270650113,-0.005046728971962677,0.012385341162539643,0.007851986935375739,0.0030858827519504306,-0.00729224909209758
2001-07-30,0.00033117755490996714,0.005070955444365088,0.003689787519811194,-0.005201620115869221,0.0005635919594215721,0.005330253813138119,0.0021387126609319317,0.0020516109694015405,0.001836258080476716
2001-07-31,0.004137605269482814,0.011099967029237545,0.0012259524502160613,-0.007140686149789799,-0.0015020653398424288,0.005027267635785426,0.015823121936597365,0.009674217461412615,0.006103714042389408
2001-08-01,0.006262692211151721,0.00898209882540768,0.009791040176411636,-0.0008983242835658434,0.0054531778864237435,-0.00470274750318489,-0.00017609473348580536,-0.0020387568455987326,-0.007353452831434515
